timestamp,nivel_log,transaction_id,direction,operation,status_code,latency_ms,user_id,ip_address,modulo
2025-05-13 08:02:51,INFO,txn-0166,request,retirar,200,,user3,167.137.76.250,mobile
2025-05-13 08:02:52,INFO,txn-0166,response,retirar,200,237,user3,167.137.76.250,mobile
2025-05-13 08:02:52,INFO,txn-0167,request,transferir,200,,user92,170.156.32.57,web
2025-05-13 08:02:53,INFO,txn-0167,response,transferir,200,165,user92,170.156.32.57,web
2025-05-13 08:02:53,INFO,txn-0168,request,retirar,200,,user37,166.161.122.148,mobile
2025-05-13 08:02:54,INFO,txn-0168,response,retirar,200,193,user37,166.161.122.148,mobile
2025-05-13 08:02:54,INFO,txn-0169,request,transferir,200,,user17,122.176.1.146,api
2025-05-13 08:02:55,INFO,txn-0169,response,transferir,200,81,user17,122.176.1.146,api
2025-05-13 08:02:55,INFO,txn-0170,request,consignar,200,,user33,13.202.208.175,web
2025-05-13 08:02:56,INFO,txn-0170,response,consignar,200,156,user33,13.202.208.175,web
2025-05-13 08:02:56,INFO,txn-0171,request,consignar,200,,user40,192.150.119.229,web
2025-05-13 08:02:57,INFO,txn-0171,response,consignar,200,212,user40,192.150.119.229,web
2025-05-13 08:02:57,INFO,txn-0172,request,consignar,200,,user6,68.163.215.79,api
2025-05-13 08:02:58,INFO,txn-0172,response,consignar,200,214,user6,68.163.215.79,api
2025-05-13 08:02:58,INFO,txn-0173,request,retirar,200,,user18,81.178.129.240,web
2025-05-13 08:02:59,INFO,txn-0173,response,retirar,200,154,user18,81.178.129.240,web
2025-05-13 08:02:59,INFO,txn-0174,request,transferir,200,,user5,155.86.188.21,mobile
2025-05-13 08:03:00,INFO,txn-0174,response,transferir,200,117,user5,155.86.188.21,mobile
2025-05-13 08:03:00,INFO,txn-0175,request,retirar,200,,user35,12.132.231.83,mobile
2025-05-13 08:03:01,INFO,txn-0175,response,retirar,200,171,user35,12.132.231.83,mobile
2025-05-13 08:03:02,INFO,txn-0177,request,retirar,200,,user5,214.130.219.78,api
2025-05-13 08:03:03,INFO,txn-0177,response,retirar,200,294,user5,214.130.219.78,api
2025-05-13 08:03:03,INFO,txn-0178,request,consignar,200,,user1,144.17.119.176,api
2025-05-13 08:03:04,INFO,txn-0178,response,consignar,200,156,user1,144.17.119.176,api
2025-05-13 08:03:04,INFO,txn-0179,request,retirar,200,,user67,165.212.160.220,mobile
2025-05-13 08:03:05,INFO,txn-0179,response,retirar,200,296,user67,165.212.160.220,mobile
2025-05-13 08:03:05,INFO,txn-0180,request,retirar,200,,user82,154.73.228.207,web
2025-05-13 08:03:06,INFO,txn-0180,response,retirar,200,173,user82,154.73.228.207,web
2025-05-13 08:03:06,INFO,txn-0181,request,consignar,200,,user100,216.96.114.220,mobile
2025-05-13 08:03:07,INFO,txn-0181,response,consignar,200,106,user100,216.96.114.220,mobile
2025-05-13 08:03:07,INFO,txn-0182,request,transferir,200,,user3,30.115.141.222,api
2025-05-13 08:03:08,INFO,txn-0182,response,transferir,200,205,user3,30.115.141.222,api
2025-05-13 08:03:08,INFO,txn-0183,request,consignar,200,,user16,54.32.215.192,api
2025-05-13 08:03:09,INFO,txn-0183,response,consignar,200,174,user16,54.32.215.192,api
2025-05-13 08:03:09,INFO,txn-0184,request,transferir,200,,user18,22.97.152.136,web
2025-05-13 08:03:10,INFO,txn-0184,response,transferir,200,107,user18,22.97.152.136,web
2025-05-13 08:03:10,INFO,txn-0185,request,consignar,200,,user61,153.149.147.198,web
2025-05-13 08:03:11,INFO,txn-0185,response,consignar,200,82,user61,153.149.147.198,web
2025-05-13 08:03:11,INFO,txn-0186,request,consignar,200,,user44,70.73.132.148,mobile
2025-05-13 08:03:12,INFO,txn-0186,response,consignar,200,297,user44,70.73.132.148,mobile
2025-05-13 08:03:12,INFO,txn-0187,request,consignar,200,,user52,32.217.110.105,web
2025-05-13 08:03:13,INFO,txn-0187,response,consignar,200,258,user52,32.217.110.105,web
2025-05-13 08:03:13,INFO,txn-0188,request,transferir,200,,user29,71.120.48.160,mobile
2025-05-13 08:03:14,INFO,txn-0188,response,transferir,200,222,user29,71.120.48.160,mobile
2025-05-13 08:03:14,INFO,txn-0189,request,consignar,200,,user54,139.192.171.165,web
2025-05-13 08:03:15,INFO,txn-0189,response,consignar,200,203,user54,139.192.171.165,web
2025-05-13 08:03:17,INFO,txn-0192,request,consignar,200,,user23,192.2.8.175,web
2025-05-13 08:03:18,INFO,txn-0192,response,consignar,200,152,user23,192.2.8.175,web
2025-05-13 08:03:18,INFO,txn-0193,request,retirar,200,,user59,29.238.173.33,api
2025-05-13 08:03:19,INFO,txn-0193,response,retirar,200,65,user59,29.238.173.33,api
2025-05-13 08:03:19,INFO,txn-0194,request,retirar,200,,user47,69.78.94.84,api
2025-05-13 08:03:20,INFO,txn-0194,response,retirar,200,166,user47,69.78.94.84,api
2025-05-13 08:03:20,INFO,txn-0195,request,consignar,200,,user14,98.147.244.114,web
2025-05-13 08:03:21,INFO,txn-0195,response,consignar,200,299,user14,98.147.244.114,web
2025-05-13 08:03:21,INFO,txn-0196,request,transferir,200,,user74,52.114.96.104,mobile
2025-05-13 08:03:22,INFO,txn-0196,response,transferir,200,171,user74,52.114.96.104,mobile
2025-05-13 08:03:22,INFO,txn-0197,request,retirar,200,,user50,74.22.102.25,api
2025-05-13 08:03:23,INFO,txn-0197,response,retirar,200,209,user50,74.22.102.25,api
2025-05-13 08:03:23,ERROR,txn-0198,request,consignar,500,,user53,117.65.148.228,mobile
2025-05-13 08:03:24,INFO,txn-0199,request,transferir,200,,user37,61.44.129.128,api
2025-05-13 08:03:25,INFO,txn-0199,response,transferir,200,208,user37,61.44.129.128,api
2025-05-13 08:03:25,INFO,txn-0200,request,retirar,200,,user90,160.122.165.252,api
2025-05-13 08:03:26,INFO,txn-0200,response,retirar,200,197,user90,160.122.165.252,api
2025-05-13 08:03:26,INFO,txn-0201,request,consignar,200,,user2,14.31.15.219,api
2025-05-13 08:03:27,INFO,txn-0201,response,consignar,200,296,user2,14.31.15.219,api
2025-05-13 08:03:27,INFO,txn-0202,request,transferir,200,,user25,15.227.166.204,api
2025-05-13 08:03:28,INFO,txn-0202,response,transferir,200,159,user25,15.227.166.204,api
2025-05-13 08:03:28,ERROR,txn-0203,request,retirar,500,,user89,217.93.159.236,mobile
2025-05-13 08:03:29,INFO,txn-0204,request,retirar,200,,user20,72.226.76.204,web
2025-05-13 08:03:30,INFO,txn-0204,response,retirar,200,297,user20,72.226.76.204,web
2025-05-13 08:03:30,INFO,txn-0205,request,retirar,200,,user65,37.86.161.44,web
2025-05-13 08:03:31,INFO,txn-0205,response,retirar,200,131,user65,37.86.161.44,web
2025-05-13 08:03:31,INFO,txn-0206,request,retirar,200,,user97,52.174.241.245,web
2025-05-13 08:03:32,INFO,txn-0206,response,retirar,200,127,user97,52.174.241.245,web
2025-05-13 08:03:32,INFO,txn-0207,request,consignar,200,,user29,111.45.152.42,web
2025-05-13 08:03:33,INFO,txn-0207,response,consignar,200,107,user29,111.45.152.42,web
2025-05-13 08:03:33,INFO,txn-0208,request,transferir,200,,user16,41.8.90.255,api
2025-05-13 08:03:34,INFO,txn-0208,response,transferir,200,295,user16,41.8.90.255,api
2025-05-13 08:03:35,INFO,txn-0210,request,transferir,200,,user84,195.23.138.248,web
2025-05-13 08:03:36,INFO,txn-0210,response,transferir,200,153,user84,195.23.138.248,web
2025-05-13 08:03:36,INFO,txn-0211,request,retirar,200,,user68,171.97.99.47,api
2025-05-13 08:03:37,INFO,txn-0211,response,retirar,200,150,user68,171.97.99.47,api
2025-05-13 08:03:37,INFO,txn-0212,request,retirar,200,,user49,140.191.240.109,mobile
2025-05-13 08:03:38,INFO,txn-0212,response,retirar,200,189,user49,140.191.240.109,mobile
2025-05-13 08:03:38,INFO,txn-0213,request,transferir,200,,user63,88.125.168.26,api
2025-05-13 08:03:39,INFO,txn-0213,response,transferir,200,280,user63,88.125.168.26,api
2025-05-13 08:03:39,INFO,txn-0214,request,consignar,200,,user32,84.25.89.123,web
2025-05-13 08:03:40,INFO,txn-0214,response,consignar,200,121,user32,84.25.89.123,web
2025-05-13 08:03:40,INFO,txn-0215,request,transferir,200,,user55,147.70.252.169,web
2025-05-13 08:03:41,INFO,txn-0215,response,transferir,200,287,user55,147.70.252.169,web
2025-05-13 08:03:41,INFO,txn-0216,request,transferir,200,,user91,205.204.76.188,web
2025-05-13 08:03:42,INFO,txn-0216,response,transferir,200,202,user91,205.204.76.188,web
2025-05-13 08:03:42,ERROR,txn-0217,request,consignar,500,,user82,172.115.1.144,mobile
2025-05-13 08:03:43,INFO,txn-0218,request,retirar,200,,user9,132.51.145.172,api
2025-05-13 08:03:44,INFO,txn-0218,response,retirar,200,232,user9,132.51.145.172,api
2025-05-13 08:03:44,INFO,txn-0219,request,transferir,200,,user26,91.88.208.136,api
2025-05-13 08:03:45,INFO,txn-0219,response,transferir,200,100,user26,91.88.208.136,api
2025-05-13 08:03:45,INFO,txn-0220,request,consignar,200,,user38,155.108.90.185,api
2025-05-13 08:03:46,INFO,txn-0220,response,consignar,200,64,user38,155.108.90.185,api
2025-05-13 08:03:46,INFO,txn-0221,request,transferir,200,,user37,150.156.14.171,api
2025-05-13 08:03:47,INFO,txn-0221,response,transferir,200,127,user37,150.156.14.171,api
2025-05-13 08:03:47,INFO,txn-0222,request,consignar,200,,user46,65.135.185.10,api
2025-05-13 08:03:48,INFO,txn-0222,response,consignar,200,262,user46,65.135.185.10,api
2025-05-13 08:03:48,INFO,txn-0223,request,consignar,200,,user3,154.84.134.72,mobile
2025-05-13 08:03:49,INFO,txn-0223,response,consignar,200,180,user3,154.84.134.72,mobile
2025-05-13 08:03:49,INFO,txn-0224,request,consignar,200,,user24,23.117.72.205,api
2025-05-13 08:03:50,INFO,txn-0224,response,consignar,200,157,user24,23.117.72.205,api
2025-05-13 08:03:50,INFO,txn-0225,request,consignar,200,,user65,200.152.100.185,api
2025-05-13 08:03:51,INFO,txn-0225,response,consignar,200,275,user65,200.152.100.185,api
2025-05-13 08:03:51,INFO,txn-0226,request,consignar,200,,user49,38.235.178.34,api
2025-05-13 08:03:52,INFO,txn-0226,response,consignar,200,133,user49,38.235.178.34,api
2025-05-13 08:03:52,INFO,txn-0227,request,retirar,200,,user35,75.185.244.141,web
2025-05-13 08:03:53,INFO,txn-0227,response,retirar,200,101,user35,75.185.244.141,web
2025-05-13 08:03:53,INFO,txn-0228,request,transferir,200,,user31,96.34.7.1,web
2025-05-13 08:03:54,INFO,txn-0228,response,transferir,200,204,user31,96.34.7.1,web
2025-05-13 08:03:54,INFO,txn-0229,request,retirar,200,,user95,139.217.158.140,mobile
2025-05-13 08:03:55,INFO,txn-0229,response,retirar,200,274,user95,139.217.158.140,mobile
2025-05-13 08:03:55,INFO,txn-0230,request,consignar,200,,user21,38.252.104.105,api
2025-05-13 08:03:56,INFO,txn-0230,response,consignar,200,221,user21,38.252.104.105,api
2025-05-13 08:03:56,INFO,txn-0231,request,transferir,200,,user81,109.240.153.9,api
2025-05-13 08:03:57,INFO,txn-0231,response,transferir,200,99,user81,109.240.153.9,api
2025-05-13 08:03:57,INFO,txn-0232,request,retirar,200,,user15,217.70.188.25,api
2025-05-13 08:03:58,INFO,txn-0232,response,retirar,200,201,user15,217.70.188.25,api
2025-05-13 08:03:58,INFO,txn-0233,request,retirar,200,,user50,154.115.22.124,mobile
2025-05-13 08:03:59,INFO,txn-0233,response,retirar,200,158,user50,154.115.22.124,mobile
2025-05-13 08:03:59,INFO,txn-0234,request,transferir,200,,user94,189.204.39.174,web
2025-05-13 08:04:00,INFO,txn-0234,response,transferir,200,146,user94,189.204.39.174,web
2025-05-13 08:04:00,INFO,txn-0235,request,consignar,200,,user66,32.196.137.23,mobile
2025-05-13 08:04:01,INFO,txn-0235,response,consignar,200,157,user66,32.196.137.23,mobile
2025-05-13 08:04:01,INFO,txn-0236,request,consignar,200,,user33,136.150.69.29,mobile
2025-05-13 08:04:02,INFO,txn-0236,response,consignar,200,70,user33,136.150.69.29,mobile
2025-05-13 08:04:02,INFO,txn-0237,request,transferir,200,,user66,220.166.126.253,mobile
2025-05-13 08:04:03,INFO,txn-0237,response,transferir,200,285,user66,220.166.126.253,mobile
2025-05-13 08:04:03,INFO,txn-0238,request,consignar,200,,user32,216.210.97.7,web
2025-05-13 08:04:04,INFO,txn-0238,response,consignar,200,221,user32,216.210.97.7,web
2025-05-13 08:04:04,INFO,txn-0239,request,transferir,200,,user34,131.130.87.235,web
2025-05-13 08:04:05,INFO,txn-0239,response,transferir,200,210,user34,131.130.87.235,web
2025-05-13 08:04:05,INFO,txn-0240,request,consignar,200,,user89,171.187.131.60,api
2025-05-13 08:04:06,INFO,txn-0240,response,consignar,200,122,user89,171.187.131.60,api
2025-05-13 08:04:07,INFO,txn-0242,request,consignar,200,,user29,83.212.50.96,web
2025-05-13 08:04:08,INFO,txn-0242,response,consignar,200,69,user29,83.212.50.96,web
2025-05-13 08:04:08,INFO,txn-0243,request,retirar,200,,user47,211.18.37.111,api
2025-05-13 08:04:09,INFO,txn-0243,response,retirar,200,292,user47,211.18.37.111,api
2025-05-13 08:04:09,INFO,txn-0244,request,retirar,200,,user30,159.101.253.163,mobile
2025-05-13 08:04:10,INFO,txn-0244,response,retirar,200,66,user30,159.101.253.163,mobile
2025-05-13 08:04:10,INFO,txn-0245,request,transferir,200,,user56,207.17.222.251,api
2025-05-13 08:04:11,INFO,txn-0245,response,transferir,200,281,user56,207.17.222.251,api
2025-05-13 08:04:11,INFO,txn-0246,request,consignar,200,,user7,26.220.186.38,web
2025-05-13 08:04:12,INFO,txn-0246,response,consignar,200,65,user7,26.220.186.38,web
2025-05-13 08:04:12,INFO,txn-0247,request,consignar,200,,user38,51.238.97.61,web
2025-05-13 08:04:13,INFO,txn-0247,response,consignar,200,58,user38,51.238.97.61,web
2025-05-13 08:04:13,INFO,txn-0248,request,retirar,200,,user50,211.182.205.67,api
2025-05-13 08:04:14,INFO,txn-0248,response,retirar,200,156,user50,211.182.205.67,api
2025-05-13 08:04:14,INFO,txn-0249,request,retirar,200,,user73,197.51.3.170,web
2025-05-13 08:04:15,INFO,txn-0249,response,retirar,200,171,user73,197.51.3.170,web
2025-05-13 08:04:15,ERROR,txn-0250,request,consignar,500,,user62,218.149.157.156,api
2025-05-13 08:04:16,INFO,txn-0251,request,consignar,200,,user34,122.138.195.190,mobile
2025-05-13 08:04:17,INFO,txn-0251,response,consignar,200,97,user34,122.138.195.190,mobile
2025-05-13 08:04:17,ERROR,txn-0252,request,retirar,500,,user51,12.123.52.254,mobile
2025-05-13 08:04:19,INFO,txn-0254,request,consignar,200,,user23,221.13.111.224,web
2025-05-13 08:04:20,INFO,txn-0254,response,consignar,200,89,user23,221.13.111.224,web
2025-05-13 08:04:20,INFO,txn-0255,request,consignar,200,,user57,170.133.121.227,web
2025-05-13 08:04:21,INFO,txn-0255,response,consignar,200,147,user57,170.133.121.227,web
2025-05-13 08:04:21,INFO,txn-0256,request,transferir,200,,user43,130.65.7.191,web
2025-05-13 08:04:22,INFO,txn-0256,response,transferir,200,58,user43,130.65.7.191,web
2025-05-13 08:04:22,INFO,txn-0257,request,transferir,200,,user24,194.155.76.232,web
2025-05-13 08:04:23,INFO,txn-0257,response,transferir,200,136,user24,194.155.76.232,web
2025-05-13 08:04:23,INFO,txn-0258,request,retirar,200,,user100,124.168.254.195,mobile
2025-05-13 08:04:24,INFO,txn-0258,response,retirar,200,131,user100,124.168.254.195,mobile
2025-05-13 08:04:24,INFO,txn-0259,request,consignar,200,,user58,77.221.234.231,web
2025-05-13 08:04:25,INFO,txn-0259,response,consignar,200,289,user58,77.221.234.231,web
2025-05-13 08:04:25,INFO,txn-0260,request,retirar,200,,user46,165.20.79.200,web
2025-05-13 08:04:26,INFO,txn-0260,response,retirar,200,201,user46,165.20.79.200,web
2025-05-13 08:04:26,INFO,txn-0261,request,consignar,200,,user60,27.117.170.169,mobile
2025-05-13 08:04:27,INFO,txn-0261,response,consignar,200,58,user60,27.117.170.169,mobile
2025-05-13 08:04:27,INFO,txn-0262,request,consignar,200,,user31,130.110.162.237,web
2025-05-13 08:04:28,INFO,txn-0262,response,consignar,200,145,user31,130.110.162.237,web
2025-05-13 08:04:28,INFO,txn-0263,request,consignar,200,,user18,92.13.5.207,api
2025-05-13 08:04:29,INFO,txn-0263,response,consignar,200,70,user18,92.13.5.207,api
2025-05-13 08:04:29,ERROR,txn-0264,request,retirar,500,,user53,4.234.53.26,mobile
2025-05-13 08:04:30,INFO,txn-0265,request,retirar,200,,user30,185.98.47.48,api
2025-05-13 08:04:31,INFO,txn-0265,response,retirar,200,285,user30,185.98.47.48,api
2025-05-13 08:04:31,INFO,txn-0266,request,retirar,200,,user72,20.200.87.209,api
2025-05-13 08:04:32,INFO,txn-0266,response,retirar,200,138,user72,20.200.87.209,api
2025-05-13 08:04:32,INFO,txn-0267,request,consignar,200,,user47,95.3.119.245,mobile
2025-05-13 08:04:33,INFO,txn-0267,response,consignar,200,71,user47,95.3.119.245,mobile
2025-05-13 08:04:33,ERROR,txn-0268,request,consignar,500,,user6,56.7.170.129,mobile
2025-05-13 08:04:34,INFO,txn-0269,request,retirar,200,,user48,109.50.53.71,mobile
2025-05-13 08:04:35,INFO,txn-0269,response,retirar,200,261,user48,109.50.53.71,mobile
2025-05-13 08:04:35,INFO,txn-0270,request,retirar,200,,user96,23.19.159.214,mobile
2025-05-13 08:04:36,INFO,txn-0270,response,retirar,200,98,user96,23.19.159.214,mobile
2025-05-13 08:04:36,INFO,txn-0271,request,consignar,200,,user34,124.1.152.75,web
2025-05-13 08:04:37,INFO,txn-0271,response,consignar,200,217,user34,124.1.152.75,web
2025-05-13 08:04:37,INFO,txn-0272,request,transferir,200,,user16,140.60.103.159,api
2025-05-13 08:04:38,INFO,txn-0272,response,transferir,200,54,user16,140.60.103.159,api
2025-05-13 08:04:38,INFO,txn-0273,request,transferir,200,,user88,32.58.226.168,web
2025-05-13 08:04:39,INFO,txn-0273,response,transferir,200,241,user88,32.58.226.168,web
2025-05-13 08:04:39,INFO,txn-0274,request,transferir,200,,user24,45.1.19.49,mobile
2025-05-13 08:04:40,INFO,txn-0274,response,transferir,200,90,user24,45.1.19.49,mobile
2025-05-13 08:04:40,INFO,txn-0275,request,retirar,200,,user65,168.242.182.195,mobile
2025-05-13 08:04:41,INFO,txn-0275,response,retirar,200,79,user65,168.242.182.195,mobile
2025-05-13 08:04:41,INFO,txn-0276,request,consignar,200,,user41,113.42.164.86,web
2025-05-13 08:04:42,INFO,txn-0276,response,consignar,200,71,user41,113.42.164.86,web
2025-05-13 08:04:42,INFO,txn-0277,request,transferir,200,,user94,189.47.194.56,web
2025-05-13 08:04:43,INFO,txn-0277,response,transferir,200,292,user94,189.47.194.56,web
2025-05-13 08:04:43,INFO,txn-0278,request,retirar,200,,user90,196.239.232.159,web
2025-05-13 08:04:44,INFO,txn-0278,response,retirar,200,73,user90,196.239.232.159,web
2025-05-13 08:04:44,INFO,txn-0279,request,retirar,200,,user57,96.193.154.34,mobile
2025-05-13 08:04:45,INFO,txn-0279,response,retirar,200,108,user57,96.193.154.34,mobile
2025-05-13 08:04:46,INFO,txn-0281,request,retirar,200,,user87,37.74.226.208,api
2025-05-13 08:04:47,INFO,txn-0281,response,retirar,200,257,user87,37.74.226.208,api
2025-05-13 08:04:47,INFO,txn-0282,request,consignar,200,,user40,56.245.159.194,mobile
2025-05-13 08:04:48,INFO,txn-0282,response,consignar,200,93,user40,56.245.159.194,mobile
2025-05-13 08:04:48,INFO,txn-0283,request,retirar,200,,user52,179.60.39.90,web
2025-05-13 08:04:49,INFO,txn-0283,response,retirar,200,181,user52,179.60.39.90,web
2025-05-13 08:04:49,INFO,txn-0284,request,retirar,200,,user1,71.180.116.86,api
2025-05-13 08:04:50,INFO,txn-0284,response,retirar,200,223,user1,71.180.116.86,api
2025-05-13 08:04:50,ERROR,txn-0285,request,consignar,500,,user81,81.241.196.57,mobile
2025-05-13 08:04:51,INFO,txn-0286,request,retirar,200,,user76,68.145.48.5,web
2025-05-13 08:04:52,INFO,txn-0286,response,retirar,200,176,user76,68.145.48.5,web
2025-05-13 08:04:53,INFO,txn-0288,request,retirar,200,,user30,188.78.161.133,mobile
2025-05-13 08:04:54,INFO,txn-0288,response,retirar,200,239,user30,188.78.161.133,mobile
2025-05-13 08:04:55,INFO,txn-0290,request,consignar,200,,user90,149.235.46.54,mobile
2025-05-13 08:04:56,INFO,txn-0290,response,consignar,200,139,user90,149.235.46.54,mobile
2025-05-13 08:04:56,INFO,txn-0291,request,transferir,200,,user5,222.83.137.37,web
2025-05-13 08:04:57,INFO,txn-0291,response,transferir,200,149,user5,222.83.137.37,web
2025-05-13 08:04:57,ERROR,txn-0292,request,transferir,500,,user19,37.26.120.159,api
2025-05-13 08:04:59,INFO,txn-0294,request,transferir,200,,user59,207.223.191.215,mobile
2025-05-13 08:05:00,INFO,txn-0294,response,transferir,200,58,user59,207.223.191.215,mobile
2025-05-13 08:05:00,INFO,txn-0295,request,retirar,200,,user10,221.136.173.252,api
2025-05-13 08:05:01,INFO,txn-0295,response,retirar,200,87,user10,221.136.173.252,api
2025-05-13 08:05:01,INFO,txn-0296,request,transferir,200,,user16,28.201.142.110,web
2025-05-13 08:05:02,INFO,txn-0296,response,transferir,200,289,user16,28.201.142.110,web
2025-05-13 08:05:02,INFO,txn-0297,request,transferir,200,,user56,7.207.145.157,api
2025-05-13 08:05:03,INFO,txn-0297,response,transferir,200,288,user56,7.207.145.157,api
2025-05-13 08:05:03,INFO,txn-0298,request,retirar,200,,user74,183.192.138.156,api
2025-05-13 08:05:04,INFO,txn-0298,response,retirar,200,207,user74,183.192.138.156,api
2025-05-13 08:05:04,INFO,txn-0299,request,consignar,200,,user53,10.196.96.164,web
2025-05-13 08:05:05,INFO,txn-0299,response,consignar,200,109,user53,10.196.96.164,web
2025-05-13 08:05:05,INFO,txn-0300,request,transferir,200,,user63,219.174.251.42,api
2025-05-13 08:05:06,INFO,txn-0300,response,transferir,200,89,user63,219.174.251.42,api
2025-05-13 08:05:06,INFO,txn-0301,request,consignar,200,,user42,83.75.231.246,web
2025-05-13 08:05:07,INFO,txn-0301,response,consignar,200,176,user42,83.75.231.246,web
2025-05-13 08:05:07,INFO,txn-0302,request,transferir,200,,user78,112.91.21.127,mobile
2025-05-13 08:05:08,INFO,txn-0302,response,transferir,200,196,user78,112.91.21.127,mobile
2025-05-13 08:05:08,INFO,txn-0303,request,retirar,200,,user56,148.27.109.231,api
2025-05-13 08:05:09,INFO,txn-0303,response,retirar,200,259,user56,148.27.109.231,api
2025-05-13 08:05:09,INFO,txn-0304,request,transferir,200,,user90,8.236.139.164,mobile
2025-05-13 08:05:10,INFO,txn-0304,response,transferir,200,258,user90,8.236.139.164,mobile
2025-05-13 08:05:10,INFO,txn-0305,request,consignar,200,,user94,144.12.220.25,mobile
2025-05-13 08:05:11,INFO,txn-0305,response,consignar,200,278,user94,144.12.220.25,mobile
2025-05-13 08:05:11,INFO,txn-0306,request,consignar,200,,user6,85.18.117.228,mobile
2025-05-13 08:05:12,INFO,txn-0306,response,consignar,200,258,user6,85.18.117.228,mobile
2025-05-13 08:05:12,INFO,txn-0307,request,consignar,200,,user63,147.129.34.100,web
2025-05-13 08:05:13,INFO,txn-0307,response,consignar,200,84,user63,147.129.34.100,web
2025-05-13 08:05:13,INFO,txn-0308,request,transferir,200,,user74,208.48.133.79,web
2025-05-13 08:05:14,INFO,txn-0308,response,transferir,200,177,user74,208.48.133.79,web
2025-05-13 08:05:14,ERROR,txn-0309,request,consignar,500,,user41,148.150.130.227,api
2025-05-13 08:05:15,INFO,txn-0310,request,retirar,200,,user85,94.150.231.208,mobile
2025-05-13 08:05:16,INFO,txn-0310,response,retirar,200,265,user85,94.150.231.208,mobile
2025-05-13 08:05:17,INFO,txn-0312,request,transferir,200,,user80,40.144.219.32,web
2025-05-13 08:05:18,INFO,txn-0312,response,transferir,200,90,user80,40.144.219.32,web
2025-05-13 08:05:18,INFO,txn-0313,request,transferir,200,,user85,156.7.216.232,mobile
2025-05-13 08:05:19,INFO,txn-0313,response,transferir,200,224,user85,156.7.216.232,mobile
2025-05-13 08:05:19,INFO,txn-0314,request,consignar,200,,user46,128.194.123.212,mobile
2025-05-13 08:05:20,INFO,txn-0314,response,consignar,200,253,user46,128.194.123.212,mobile
2025-05-13 08:05:20,INFO,txn-0315,request,consignar,200,,user2,66.251.60.149,mobile
2025-05-13 08:05:21,INFO,txn-0315,response,consignar,200,287,user2,66.251.60.149,mobile
2025-05-13 08:05:21,INFO,txn-0316,request,transferir,200,,user10,40.24.175.142,api
2025-05-13 08:05:22,INFO,txn-0316,response,transferir,200,89,user10,40.24.175.142,api
2025-05-13 08:05:23,INFO,txn-0318,request,transferir,200,,user56,172.15.194.98,web
2025-05-13 08:05:24,INFO,txn-0318,response,transferir,200,249,user56,172.15.194.98,web
2025-05-13 08:05:24,INFO,txn-0319,request,retirar,200,,user1,57.137.16.124,api
2025-05-13 08:05:25,INFO,txn-0319,response,retirar,200,148,user1,57.137.16.124,api
2025-05-13 08:05:25,INFO,txn-0320,request,retirar,200,,user45,21.6.207.162,api
2025-05-13 08:05:26,INFO,txn-0320,response,retirar,200,162,user45,21.6.207.162,api
2025-05-13 08:05:26,INFO,txn-0321,request,retirar,200,,user38,109.11.231.199,web
2025-05-13 08:05:27,INFO,txn-0321,response,retirar,200,168,user38,109.11.231.199,web
2025-05-13 08:05:27,ERROR,txn-0322,request,retirar,500,,user68,40.143.10.181,mobile
2025-05-13 08:05:28,INFO,txn-0323,request,transferir,200,,user4,11.156.240.250,api
2025-05-13 08:05:29,INFO,txn-0323,response,transferir,200,299,user4,11.156.240.250,api
2025-05-13 08:05:29,INFO,txn-0324,request,transferir,200,,user98,149.255.122.115,mobile
2025-05-13 08:05:30,INFO,txn-0324,response,transferir,200,224,user98,149.255.122.115,mobile
2025-05-13 08:05:30,INFO,txn-0325,request,consignar,200,,user22,18.103.132.25,mobile
2025-05-13 08:05:31,INFO,txn-0325,response,consignar,200,132,user22,18.103.132.25,mobile
2025-05-13 08:05:31,INFO,txn-0326,request,transferir,200,,user20,208.133.204.180,web
2025-05-13 08:05:32,INFO,txn-0326,response,transferir,200,61,user20,208.133.204.180,web
2025-05-13 08:05:32,INFO,txn-0327,request,consignar,200,,user28,69.27.13.205,api
2025-05-13 08:05:33,INFO,txn-0327,response,consignar,200,193,user28,69.27.13.205,api
2025-05-13 08:05:33,INFO,txn-0328,request,consignar,200,,user44,189.166.72.172,api
2025-05-13 08:05:34,INFO,txn-0328,response,consignar,200,148,user44,189.166.72.172,api
2025-05-13 08:05:34,INFO,txn-0329,request,consignar,200,,user10,186.107.181.219,api
2025-05-13 08:05:35,INFO,txn-0329,response,consignar,200,138,user10,186.107.181.219,api
2025-05-13 08:05:35,INFO,txn-0330,request,consignar,200,,user62,4.158.33.243,mobile
2025-05-13 08:05:36,INFO,txn-0330,response,consignar,200,182,user62,4.158.33.243,mobile
2025-05-13 08:05:36,INFO,txn-0331,request,retirar,200,,user36,103.224.16.86,api
2025-05-13 08:05:37,INFO,txn-0331,response,retirar,200,255,user36,103.224.16.86,api
2025-05-13 08:05:37,INFO,txn-0332,request,transferir,200,,user45,72.69.138.63,web
2025-05-13 08:05:38,INFO,txn-0332,response,transferir,200,188,user45,72.69.138.63,web
2025-05-13 08:05:38,INFO,txn-0333,request,transferir,200,,user1,64.39.236.209,mobile
2025-05-13 08:05:39,INFO,txn-0333,response,transferir,200,147,user1,64.39.236.209,mobile
2025-05-13 08:05:39,INFO,txn-0334,request,consignar,200,,user46,89.166.204.40,api
